"ID.number","Date","Site","Plot","AM.PM","Quadrant","Field.ID","Field.sex","Lab.ID","Lab.sex","Caught.on","Previously.marked.","Collected.","Notes","collector","unique_id","year"
"MS2",2019-08-09,"401 Trail",1,"AM",2,"Hoplitis fulgida","F","Hoplitis fulgida","F","Heliomeris multiflora","N","Y","","M. Stemkovski","2019_219",2019
"MS3",2019-08-09,"401 Trail",1,"AM",1,"Hylaeus sp.","","Hylaeus sp.","F","Potentilla pulcherrima","N","Y","","M. Stemkovski","2019_220",2019
"",2019-08-09,"401 Trail",5,"AM",4,"Bombus flavifrons","Q","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",3,"PM",4,"Bombus rufocinctus","Q","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",3,"PM",2,"Bombus bifarius","Q","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",3,"PM",3,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",3,"PM",2,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",3,"PM",1,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",3,"PM",1,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",3,"PM",1,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",3,"PM",3,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",3,"PM",4,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",6,"PM",3,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",6,"PM",3,"Bombus flavifrons","Q","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",6,"PM",3,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",6,"PM",3,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",6,"PM",4,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",1,"PM",2,"Bombus rufocinctus","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",1,"PM",3,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",1,"PM",3,"Bombus frigidus","W","","","Heliomeris multiflora","N","N","","","",2019
"",2019-08-09,"401 Trail",1,"PM",4,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",1,"PM",3,"Bombus appositus","Q","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-09,"401 Trail",1,"PM",3,"Bombus bifarius","W","","","Erigeron elatior","N","N","","","",2019
"",2019-08-09,"401 Trail",1,"PM",3,"Bombus bifarius","M","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",2,"AM",4,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",1,"AM",3,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",1,"AM",4,"Bombus bifarius","W","","","Erigeron elatior","N","N","","","",2019
"",2019-08-12,"Waterfall",1,"AM",4,"Bombus sylvicola","W","","","Heliomeris multiflora","N","N","","","",2019
"MS1",2019-08-12,"Waterfall",1,"AM",4,"cleptoparasite","","Epeolus sp.","F","Erigeron speciosus","N","Y","","M. Stemkovski","2019_221",2019
"MS2",2019-08-12,"Waterfall",1,"AM",4,"Megachile sp.","","Hoplitis fulgida","M","Heliomeris multiflora","N","Y","","M. Stemkovski","2019_222",2019
"MS3",2019-08-12,"Waterfall",1,"AM",3,"Panurginus cressoniellus","F","Panurginus cressoniellus","F","Erigeron speciosus","N","Y","","M. Stemkovski","2019_223",2019
"",2019-08-12,"Waterfall",1,"AM",2,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"MS4",2019-08-12,"Waterfall",4,"AM",1,"Anthophora sp. / Melissodes sp.","F","Anthophora sp.","M","Potentilla pulcherrima","N","Y","","M. Stemkovski","2019_224",2019
"",2019-08-12,"Waterfall",4,"AM",2,"Anthophora sp. / Melissodes sp.","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",4,"AM",4,"Bombus flavifrons","Q","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",4,"AM",2,"Bombus bifarius","Q","","","Senecio bigelovii","N","N","","","",2019
"",2019-08-12,"Waterfall",3,"AM",4,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",3,"AM",1,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",6,"AM",2,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"MS5",2019-08-12,"Waterfall",6,"AM",2,"Colletes sp.","F","Colletes sp.","F","Potentilla pulcherrima","N","Y","","M. Stemkovski","2019_225",2019
"",2019-08-12,"Waterfall",6,"AM",4,"Bombus sylvicola","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",6,"AM",1,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",6,"AM",2,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",6,"AM",4,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",6,"AM",2,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",6,"AM",2,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",6,"AM",4,"Bombus appositus","Q","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",6,"AM",3,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",6,"AM",4,"Bombus appositus","Q","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",6,"AM",4,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",5,"AM",3,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",5,"AM",3,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",5,"AM",2,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",1,"PM",2,"Bombus bifarius","W","","","Erigeron speciosus","N","N","","","",2019
"",2019-08-12,"Waterfall",1,"PM",4,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",1,"PM",2,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",1,"PM",2,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",1,"PM",1,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",1,"PM",4,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",1,"PM",1,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"MS6",2019-08-12,"Waterfall",1,"PM",2,"Panurginus cressoniellus","F","Panurginus cressoniellus","F","Potentilla pulcherrima","N","Y","","M. Stemkovski","2019_226",2019
"",2019-08-12,"Waterfall",1,"PM",4,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",2,"PM",4,"Bombus balteatus","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",4,"PM",3,"Bombus balteatus","W","","","Senecio bigelovii","N","N","","","",2019
"",2019-08-12,"Waterfall",3,"PM",2,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",6,"PM",3,"Bombus flavifrons","Q","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",6,"PM",4,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"MS7",2019-08-12,"Waterfall",6,"PM",3,"Halictus rubicundus - reemergent","F","Halictus rubicundus","F","Potentilla pulcherrima","N","Y","","M. Stemkovski","2019_227",2019
"",2019-08-12,"Waterfall",6,"PM",3,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",5,"PM",2,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-12,"Waterfall",5,"PM",3,"Bombus flavifrons","W","","","Senecio bigelovii","N","N","","","",2019
"",2019-08-12,"Waterfall",5,"PM",3,"Bombus frigidus","M","","","Senecio bigelovii","N","N","","","",2019
"",2019-08-12,"Waterfall",5,"PM",4,"Bombus bifarius","Q","","","Senecio bigelovii","N","N","","","",2019
"",2019-08-12,"Waterfall",5,"PM",2,"Bombus frigidus","W","","","Senecio bigelovii","N","N","","","",2019
"",2019-08-12,"Waterfall",5,"PM",4,"Bombus bifarius","W","","","Senecio bigelovii","N","N","","","",2019
"",2019-08-13,"401 Trail",5,"PM",1,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"AF1",2019-08-13,"401 Trail",2,"PM",2,"Bombus bifarius","W","Panurginus ineptus","F","Potentilla pulcherrima","N","Y","","A. Fife","2019_228",2019
"",2019-08-13,"401 Trail",2,"PM",1,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",2,"PM",2,"Bombus flavifrons","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",2,"PM",2,"Bombus balteatus","W","","","Potentilla pulcherrima","N","N","hovering","","",2019
"",2019-08-13,"401 Trail",2,"PM",4,"Bombus flavifrons","M","","","Potentilla pulcherrima","N","N","","","",2019
"AF2",2019-08-13,"401 Trail",3,"PM",2,"Panurginus cressoniellus","F","Panurginus ineptus","F","Potentilla pulcherrima","N","Y","","A. Fife","2019_229",2019
"",2019-08-13,"401 Trail",3,"PM",3,"Bombus appositus","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",3,"PM",4,"Bombus flavifrons","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",3,"PM",4,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",3,"PM",4,"Bombus flavifrons","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",3,"PM",3,"Bombus flavifrons","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",6,"AM",1,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"MS1",2019-08-13,"401 Trail",1,"AM",2,"Colletes sp.","F","Andrena sp.","F","Potentilla pulcherrima","N","Y","","M. Stemkovski","2019_230",2019
"",2019-08-13,"401 Trail",1,"AM",2,"Bombus flavifrons","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",1,"AM",3,"Bombus bifarius","W","","","Heliomeris multiflora","N","N","","","",2019
"",2019-08-13,"401 Trail",2,"AM",4,"Bombus flavifrons","M","","","Helianthella quinquenervis","N","N","","","",2019
"",2019-08-13,"401 Trail",2,"AM",4,"Bombus flavifrons","M","","","Heliomeris multiflora","N","N","","","",2019
"",2019-08-13,"401 Trail",2,"AM",2,"Bombus bifarius","W","","","Heliomeris multiflora","N","N","","","",2019
"",2019-08-13,"401 Trail",3,"AM",1,"Bombus bifarius","W","","","Heliomeris multiflora","N","N","","","",2019
"",2019-08-13,"401 Trail",3,"AM",3,"Bombus flavifrons","M","","","Heliomeris multiflora","N","N","","","",2019
"MS2",2019-08-13,"401 Trail",4,"AM",1,"Andrena sp.","F","Colletes sp.","F","Heliomeris multiflora","N","Y","","M. Stemkovski","2019_231",2019
"",2019-08-13,"401 Trail",4,"AM",1,"Bombus sylvicola","W","","","Heliomeris multiflora","N","N","","","",2019
"",2019-08-13,"401 Trail",4,"AM",2,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"MS3",2019-08-13,"401 Trail",4,"AM",2,"Halictus sp.","F","Hylaeus sp.","F","Potentilla pulcherrima","N","Y","","M. Stemkovski","2019_232",2019
"",2019-08-13,"401 Trail",4,"AM",1,"Bombus bifarius","W","","","Heliomeris multiflora","N","N","","","",2019
"MS4",2019-08-13,"401 Trail",4,"AM",3,"Megachile sp.","F","Hoplitis fulgida","F","Potentilla pulcherrima","N","Y","","M. Stemkovski","2019_233",2019
"",2019-08-13,"401 Trail",4,"AM",2,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",4,"AM",1,"Bombus flavifrons","M","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",6,"PM",1,"bombus sylvicola","W","","","Erigeron elatior","N","N","","","",2019
"",2019-08-13,"401 Trail",6,"PM",1,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",6,"PM",2,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"MS5",2019-08-13,"401 Trail",6,"PM",3,"Panurginus cressoniellus","F","Panurginus cressoniellus","F","Potentilla pulcherrima","N","Y","","M. Stemkovski","2019_234",2019
"",2019-08-13,"401 Trail",6,"PM",1,"Bombus frigidus","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",6,"PM",1,"Bombus sp.","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",6,"PM",2,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",6,"PM",3,"Bombus sp.","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",6,"PM",2,"Bombus occidentalis","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",1,"PM",3,"Bombus flavifrons","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",1,"PM",2,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",1,"PM",2,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",1,"PM",2,"Bombus flavifrons","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",1,"PM",4,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",1,"PM",4,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",1,"PM",3,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",1,"PM",2,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",1,"PM",2,"Bombus flavifrons","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",1,"PM",2,"Bombus bifarius","W","","","Heliomeris multiflora","N","N","","","",2019
"",2019-08-13,"401 Trail",1,"PM",3,"Bombus bifarius","Q","","","Heliomeris multiflora","N","N","","","",2019
"",2019-08-13,"401 Trail",4,"PM",1,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",4,"PM",1,"Megachile sp.","F","","","Heliomeris multiflora","N","N","","","",2019
"",2019-08-13,"401 Trail",4,"PM",2,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",4,"PM",3,"Bombus occidentalis","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",4,"PM",1,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",4,"PM",1,"Bombus mixtus","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-13,"401 Trail",4,"PM",1,"Bombus frigidus","M","","","Erigeron speciosus","N","N","","","",2019
"",2019-08-13,"401 Trail",4,"PM",3,"Bombus appositus","W","","","Potentilla pulcherrima","N","N","","","",2019
"MS1",2019-08-14,"Waterfall",1,"AM",2,"Lasioglossum sp.","M","Lasioglossum sp.","M","Potentilla pulcherrima","N","Y","hovering","M. Stemkovski","2019_235",2019
"",2019-08-14,"Waterfall",4,"AM",3,"Bombus flavifrons","W","","","Mertensia ciliata","N","N","","","",2019
"",2019-08-14,"Waterfall",4,"AM",4,"Lasioglossum sp.","M","","","Heliomeris multiflora","N","N","","","",2019
"",2019-08-14,"Waterfall",4,"AM",3,"Bombus bifarius","W","","","Heliomeris multiflora","N","N","","","",2019
"",2019-08-14,"Waterfall",4,"AM",3,"Bombus bifarius","W","","","Heliomeris multiflora","N","N","","","",2019
"MS2",2019-08-14,"Waterfall",3,"AM",4,"Lasioglossum sp.","F","Lasioglossum sp.","F","Potentilla pulcherrima","N","Y","","M. Stemkovski","2019_236",2019
"MS3",2019-08-14,"Waterfall",3,"AM",4,"Andrena sp.","F","Andrena sp.","F","Potentilla pulcherrima","N","Y","","M. Stemkovski","2019_237",2019
"",2019-08-14,"Waterfall",6,"AM",2,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"MS4",2019-08-14,"Waterfall",6,"AM",3,"Panurginus cressoniellus","F","Panurginus cressoniellus","F","Potentilla pulcherrima","N","Y","","M. Stemkovski","2019_238",2019
"",2019-08-14,"Waterfall",6,"AM",3,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",5,"AM",4,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",5,"AM",1,"Bombus bifarius","Q","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",5,"AM",1,"Bombus bifarius","Q","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",2,"AM",2,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",6,"PM",2,"Bombus mixtus","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",6,"PM",4,"Andrena sp.","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",6,"PM",2,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",6,"PM",4,"bombus sylvicola","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",6,"PM",4,"Bombus occidentalis","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",6,"PM",4,"Bombus frigidus","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",5,"PM",1,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",5,"PM",1,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",5,"PM",2,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",5,"PM",4,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",5,"PM",2,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",5,"PM",4,"Panurginus cressoniellus","F","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",3,"PM",1,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",3,"PM",4,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",4,"PM",1,"Bombus bifarius","W","","","Heliomeris multiflora","N","N","","","",2019
"",2019-08-14,"Waterfall",4,"PM",4,"Bombus frigidus","M","","","Heliomeris multiflora","N","N","","","",2019
"",2019-08-14,"Waterfall",4,"PM",1,"Bombus bifarius","W","","","Erigeron speciosus","N","N","","","",2019
"MS5",2019-08-14,"Waterfall",1,"PM",1,"Panurginus cressoniellus","F","Panurginus cressoniellus","F","Potentilla pulcherrima","N","Y","","M. Stemkovski","2019_239",2019
"",2019-08-14,"Waterfall",1,"PM",4,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"MS6",2019-08-14,"Waterfall",1,"PM",3,"Sphecodes sp.","M","Sphecodes sp.","M","Potentilla pulcherrima","N","Y","","M. Stemkovski","2019_240",2019
"",2019-08-14,"Waterfall",1,"PM",2,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",1,"PM",3,"Bombus bifarius","W","","","Potentilla pulcherrima","N","N","","","",2019
"",2019-08-14,"Waterfall",1,"PM",4,"Bombus flavifrons","W","","","Potentilla pulcherrima","N","N","","","",2019
